R_mean,R_std,R_var,R_min,R_max,R_median,G_mean,G_std,G_var,G_min,G_max,G_median,B_mean,B_std,B_var,B_min,B_max,B_median,LBP_mean,LBP_std,LBP_var,LBP_hist_0,LBP_hist_1,LBP_hist_2,LBP_hist_3,LBP_hist_4,LBP_hist_5,LBP_hist_6,LBP_hist_7,LBP_hist_8,LBP_hist_9,LBP_hist_10,LBP_hist_11,LBP_hist_12,LBP_hist_13,LBP_hist_14,LBP_hist_15,LBP_hist_16,LBP_hist_17,LBP_hist_18,LBP_hist_19,LBP_hist_20,LBP_hist_21,LBP_hist_22,LBP_hist_23,LBP_hist_24,LBP_hist_25,GLCM_contrast_mean,GLCM_contrast_std,GLCM_dissimilarity_mean,GLCM_dissimilarity_std,GLCM_homogeneity_mean,GLCM_homogeneity_std,GLCM_energy_mean,GLCM_energy_std,GLCM_correlation_mean,GLCM_correlation_std,GLCM_ASM_mean,GLCM_ASM_std,label,image_path
219.0180884731697,60.22512151174531,3627.065261104487,0,255,251.0,208.5013432730853,72.46038969958855,5250.508075416238,0,255,249.0,207.55030592868698,71.94610882080107,5176.242574454549,0,255,248.0,18.574062873619805,8.265497198617078,68.31844394034678,0.04444757015255018,0.03302623250575564,0.016935086855591905,0.01130881215273745,0.008889514030510037,0.00818622969265323,0.007806456150210554,0.009733455235938205,0.01059146212812351,0.011998030803837122,0.014403263239307402,0.02339123707711739,0.03132428440814217,0.038258667979410285,0.021633026232475372,0.025501090090687812,0.017483648639120213,0.02273014979953199,0.01426260637173604,0.01426260637173604,0.016034882903135192,0.020170194809733217,0.027807862718858135,0.028876854912400482,0.10840424783724818,0.41253252690004566,2230.2786443732807,1178.8849014300326,22.848185434676193,6.954923010404165,0.33568685117030217,0.028779469764134348,0.16356486650377286,0.00800326137323251,0.7611149624369253,0.1259230117185157,0.026817517747005318,0.002628378869923405,Asli,/content/drive/MyDrive/DATASET MATERAI/Asli/Copy of CamScanner 04-09-25 09.36_2_aug_5.jpg
224.52230470704367,56.44385456795609,3185.908718488577,0,255,252.0,215.3347261098265,68.87210968694231,4743.367492730213,0,255,252.0,214.6238962584344,68.58984576341192,4704.566941848635,0,255,250.0,18.90951009424905,8.125398518544081,66.02210108515834,0.0451908644679118,0.033642989466237144,0.013278704041738296,0.009708869146607022,0.007734642272784424,0.006977404567756578,0.006612307817118153,0.007991562208418871,0.008802888320948707,0.01104755723228125,0.012440333725457466,0.019066163644451115,0.026881938528488525,0.03560369423818425,0.021473097778289627,0.028504590753548192,0.01679445052936758,0.026449231268472612,0.015090665693054926,0.014996010979926444,0.01615891174121921,0.02095925790702073,0.029126607439821067,0.028193582410411755,0.11816964828997042,0.4191040255291616,2049.9442298570725,1044.9395538598294,20.600399010734687,6.056819665111479,0.3832166187317035,0.026774062141207415,0.18963183876255096,0.009263585479888772,0.7558037667260704,0.12402760558566713,0.036046048288409335,0.003533765252831157,Asli,/content/drive/MyDrive/DATASET MATERAI/Asli/Copy of CamScanner 04-09-25 09.36_3_aug_1.jpg
223.76413157403553,59.087444230996304,3491.3260657510987,0,255,253.0,213.7785179973869,71.75809292413004,5149.223900108081,0,255,252.0,213.05007968527903,71.2175100926864,5071.933743801888,0,255,250.0,19.511163117919857,8.30066592933996,68.90105487050522,0.04923258051077656,0.043101839222324655,0.012017401542000579,0.008585909345419768,0.006977846056645497,0.006188172120193846,0.005613863802774463,0.00654711481858096,0.007394219586774549,0.007265000215355188,0.009490444945355295,0.013926976697420025,0.019067036138323498,0.024149664747485033,0.013166018176839343,0.019268044049420282,0.011371304684903773,0.017832273255871826,0.011313873853161835,0.011299516145226349,0.01290757943400062,0.017458972849549226,0.028126749845614255,0.02983531708993692,0.13860931240916796,0.4692529684554419,2346.9522376615682,1138.7061463902353,21.343479580749747,6.096167641945146,0.3734276821233198,0.021103797273732253,0.17516191196829897,0.006071725845388514,0.7422780152982814,0.12473104560679457,0.03071856125913167,0.002150260771610695,Asli,/content/drive/MyDrive/DATASET MATERAI/Asli/Copy of CamScanner 04-09-25 09.36_4_aug_1.jpg
224.82871553554284,56.180803279134494,3156.282657088809,0,255,252.0,215.63547117763986,68.70852710089787,4720.861696374816,0,255,252.0,214.95445756088327,68.4217087146073,4681.53022342657,0,255,251.0,19.02062120536016,8.102771742507898,65.65490991118448,0.044744635106020385,0.03277757494620532,0.01360323448675023,0.009384338701595088,0.0077075980690334295,0.007518288642776468,0.0063148215758572135,0.007356023420270501,0.009019241950956663,0.010817681500397797,0.012805430476095891,0.020513028545129323,0.027463388909134905,0.029640447311089963,0.02174353981579957,0.024285694968393053,0.017795086068154376,0.02400173082900761,0.015171798304307909,0.015144754100556915,0.01594255811121125,0.021270266250157165,0.02870742228168065,0.02769326464101836,0.13419333901243466,0.4143848119746131,2001.3298567436893,1025.614039159426,20.316591692318795,5.984273993325415,0.3931308899950949,0.025839499396399478,0.19689265234372721,0.009523285204636245,0.7601786082881311,0.12246777233759251,0.038857409508036685,0.003768197127496158,Asli,/content/drive/MyDrive/DATASET MATERAI/Asli/Copy of CamScanner 04-09-25 09.36_3_aug_4.jpg
219.50851216313063,59.573057294645054,3548.949155431062,0,255,251.0,208.6101037145214,72.65258895598664,5278.3986820075515,0,255,250.0,207.80839181642395,72.23759517650036,5218.270156883949,0,255,248.0,18.580584966127134,8.326258003152171,69.32657233505559,0.04805755006551721,0.03322380430809673,0.015428718239942357,0.011750706529807106,0.009735913350358017,0.008708233607820226,0.007626465457780446,0.009249117682840115,0.009546603924101055,0.010939380417277272,0.01418468486739661,0.023271537327730758,0.03212851405618145,0.03446783768064248,0.021310832555783657,0.02286587427146584,0.01849823536568023,0.02189228293643004,0.015401674036191363,0.015279975119311888,0.0161994780468457,0.020796992684514765,0.02954579259796148,0.027666220437267363,0.0976971860504676,0.424526388381236,2119.348641234759,1132.578950685257,22.216963609411767,6.758674528119767,0.3309890395990381,0.02869909824974869,0.15280382330186396,0.00809688589000789,0.7723579511665958,0.12145564728809899,0.023414567976783072,0.0024949180797757776,Asli,/content/drive/MyDrive/DATASET MATERAI/Asli/Copy of CamScanner 04-09-25 09.36_3_aug_3.jpg
223.0792976209278,57.250556308539835,3277.6261976372903,1,255,252.0,212.9444356702896,70.05219695553005,4907.310298296373,0,255,251.0,212.21657166649916,69.4647490830687,4825.351365173693,0,255,249.0,18.99201711438786,8.11268040191683,65.81558330364541,0.04255624632077624,0.032505850765937046,0.013209091300645796,0.009992964723097254,0.008284397478774592,0.008313112894645562,0.00783930853277457,0.00805467415180684,0.009260721618387542,0.010351907421484369,0.013008083389549013,0.020172579649355808,0.030079398124840156,0.0350615227784533,0.020244368189033232,0.02452296515380763,0.01605191747187174,0.022010366265097833,0.014300277103742624,0.014458211891032953,0.014745366049742645,0.020186937357291292,0.027868311102775534,0.0268776292552271,0.12659191086716737,0.4234518801412462,2012.9315407340353,1052.3236077548538,20.442832443996885,6.192626470930687,0.37324731927771987,0.028384065785586353,0.17731703816988242,0.008283367030637043,0.7670624518366941,0.12137439218494366,0.031509946194703785,0.0029623013763252853,Asli,/content/drive/MyDrive/DATASET MATERAI/Asli/Copy of CamScanner 04-09-25 09.36_4_aug_2.jpg
225.47603207442566,55.721416736630886,3104.8762831372887,1,255,253.0,216.4596432869525,68.23704467039497,4656.294265349477,0,255,252.0,215.77933281949348,67.9508130575081,4617.312995176414,0,255,251.0,19.165537571160062,8.038919541948129,64.62422740191552,0.0437034332616071,0.034373182967513995,0.01216989168794752,0.008965153543454674,0.007491244439025474,0.006842183549001606,0.005868592213965805,0.006990926669632076,0.007639987559655944,0.00947899341472357,0.011074601436032243,0.017321812502511972,0.02385298770837714,0.03590118047944518,0.0176598650493994,0.028788554892933634,0.015766770786829788,0.02915365164357206,0.0147255689424165,0.014914878368673461,0.0157126823793278,0.019498870904467027,0.029681013616716455,0.028626289670427667,0.12451151406957864,0.429286168241411,1995.2679901036865,1010.6464983825864,19.99321085076741,5.860658237247095,0.3987241957331398,0.026125298505470868,0.19916551461689622,0.009524787040550594,0.7574613868607484,0.1223975464745075,0.03975762378078094,0.0038144591066564676,Asli,/content/drive/MyDrive/DATASET MATERAI/Asli/Copy of CamScanner 04-09-25 09.36_3_aug_2.jpg
222.4947745973697,60.517536330497514,3662.372203513087,0,255,252.0,213.167044095928,72.18076800680065,5210.063270051575,0,255,251.0,212.3728813559322,71.77578443390786,5151.763231102809,0,255,250.0,19.243195724031224,8.413597501190571,70.78862291204022,0.05031296153027595,0.047795203600748584,0.013376468106036463,0.009016105211324262,0.00614670511286849,0.00534496096771173,0.00520430410014037,0.006596807089096847,0.006624938462611119,0.007707996342910601,0.009283353259709849,0.014290737745250312,0.019804486954047677,0.029158168647543205,0.014586117167150171,0.020127997749461807,0.01277164357547961,0.020240523243518896,0.012490329840336887,0.013123285744408013,0.014164146564436087,0.018046276109405658,0.027681271538043912,0.03140867852868499,0.11601378437285884,0.4686827484345331,2651.9507589181108,1253.2678985650964,23.57542260820927,6.625523003955884,0.3548426588091893,0.022058853985031518,0.18078135658630243,0.007527937716031233,0.715914115534229,0.13371708160885373,0.032738568735440274,0.0027386521243088348,Asli,/content/drive/MyDrive/DATASET MATERAI/Asli/Copy of CamScanner 04-09-25 09.36_2_original.jpg
224.6322934836991,58.710596430766124,3446.9341332562876,0,255,253.0,215.5294714210377,70.92127305269406,5029.826971414789,0,255,252.0,214.84409016537532,70.58691867121135,4982.513087496205,0,255,251.0,19.30174570335213,8.457655692218577,71.5319398081173,0.05211418062816638,0.05089719145937163,0.012426811623581968,0.008505402079687767,0.0060579016402227655,0.005111354508937959,0.005368274444572407,0.005327708138945914,0.0056657606858333456,0.007342501318395004,0.007802252782161911,0.01300826200422835,0.01703784836312653,0.027720308844769354,0.013089394615481333,0.022514299622702915,0.011940015956064068,0.02175706191767507,0.011574919205425641,0.013346314551115781,0.014360472191778075,0.01724067989125899,0.026070612415958688,0.031100834313643664,0.11358565575417685,0.4790339810413654,2485.084007629563,1169.464517941429,22.30987753425099,6.174655346139247,0.36357861188697344,0.02043667930668036,0.17651200702790323,0.007477882588806071,0.7224970815609777,0.1300535259411644,0.03121240735303053,0.0026578281927801075,Asli,/content/drive/MyDrive/DATASET MATERAI/Asli/Copy of CamScanner 04-09-25 09.36_3_original.jpg
224.22204643489783,58.97661585526542,3478.241217739545,0,255,253.0,215.08759617594959,71.15157385922546,5062.546462644817,0,255,252.0,214.38255378416022,70.81682272870923,5015.022381389428,0,255,251.0,19.340175516882343,8.452704085340404,71.44820635433034,0.051897826998158425,0.049490892864319916,0.012670209457340919,0.007991562208418871,0.006855705650877103,0.0055440617689538705,0.005368274444572407,0.005828025908339312,0.006544697307740667,0.007531810744651966,0.008992197747205668,0.0142387732748986,0.01811961651316631,0.022987573188345316,0.014373994293653571,0.018295403837547772,0.012440333725457466,0.018092572309415314,0.01173718442793161,0.013386880856742273,0.013508579773621748,0.017795086068154376,0.025151109488424875,0.030600516544250268,0.1325842088892505,0.4679729017072087,2496.022357905093,1162.0887524354152,22.39173196629075,6.106213603214723,0.3714565599629623,0.019959807580354188,0.18412763141365948,0.007047423769451709,0.7223672058413806,0.12900212945291406,0.03395265083179066,0.0026148385017714286,Asli,/content/drive/MyDrive/DATASET MATERAI/Asli/Copy of CamScanner 04-09-25 09.36_3_aug_5.jpg
224.6145816881793,56.2954495984489,3169.1776454915,1,255,252.0,215.6766213441686,68.07752412229783,4634.549290622043,0,255,251.0,215.01300808338956,67.6431608660021,4575.597211943839,0,255,250.0,19.1862194719235,8.197035099334457,67.19138441972106,0.04498269896187313,0.03687059397832435,0.013036798805419981,0.008758201840645583,0.0083705437263875,0.0077388045772261785,0.006906057516968074,0.007997243320064901,0.00834182831051653,0.008930494335871397,0.011586670303936042,0.017631265344775042,0.025197777426775404,0.030423983115291785,0.0183204353256783,0.02140734253180748,0.014845870005291037,0.020431018392194533,0.014687935218000707,0.014113626900581324,0.014687935218000707,0.018679378024065413,0.026676621344130316,0.026360751769549655,0.12700828439729642,0.4460078393078924,2088.894292176146,1043.338206907342,20.59163386193153,6.019063145652668,0.3692364145758649,0.026114336957033208,0.1820219595039875,0.007087739893063435,0.7461159620504675,0.12634475056161432,0.03318222979846299,0.002598234949743629,Asli,/content/drive/MyDrive/DATASET MATERAI/Asli/Copy of CamScanner 04-09-25 09.36_4_aug_5.jpg
225.53609426534737,54.164961389694625,2933.8430423471095,2,255,253.0,216.2575406958187,66.87982842143927,4472.911449681156,0,255,252.0,215.70072614107883,66.62979860576912,4439.530062245353,0,255,251.0,18.83758910522396,7.776167549682328,60.46878176073246,0.036080966060171187,0.025348441323511346,0.01053303542928698,0.010320246834755931,0.00924300457494249,0.008671135227140293,0.007593892967326851,0.008737631662931246,0.010200553250332216,0.010998510479823653,0.013977550803258356,0.024497286945387147,0.033487605064324015,0.04277050750074107,0.024457389083912574,0.031359719119013515,0.019323864240850988,0.028101393765256808,0.016105436748568857,0.015001595914439034,0.016943291839534864,0.021531545909110633,0.02755612299177099,0.025335142036353155,0.17475263325862492,0.34707149696730094,1501.5336189756047,837.4074589249919,16.977500864450125,5.375967859141491,0.4467028960014867,0.02960793694540118,0.27710381636914455,0.009822505345334678,0.8089342317692702,0.10623272615646706,0.07688300665760371,0.00545028766216012,Asli,/content/drive/MyDrive/DATASET MATERAI/Asli/Copy of CamScanner 04-09-25 09.36_5_aug_1.jpg
222.004707947654,55.10155949595624,3036.181858886405,5,255,252.0,211.5641291626769,68.31588446189012,4667.060069810321,0,255,251.0,210.9357245451644,68.02158135327397,4626.935529800069,0,255,250.0,18.159258963719545,7.8001846481092105,60.84288054459861,0.0319448877539739,0.02182413022659083,0.012780614959021198,0.011836365570789664,0.010572933290761553,0.011038408341298225,0.010386743270546884,0.012581125651648338,0.01302000212786863,0.015267581657602846,0.018978082774738034,0.031186828385957033,0.04364826045318166,0.0498324289817403,0.030801149058369507,0.03155920842638637,0.02189062666238178,0.027715714437669278,0.016304926055941717,0.015799553143930473,0.017887541227766403,0.022209809554178356,0.028886051707590055,0.022103415256912833,0.15383285455879106,0.31611075646303316,1378.0500727234337,804.8301998203498,17.26843101109144,5.645966883094407,0.41624079351497656,0.03400360796307161,0.24471164733837594,0.009513625543185208,0.8311272429297839,0.09837981798136969,0.059974299414037646,0.004661863095816607,Asli,/content/drive/MyDrive/DATASET MATERAI/Asli/Copy of CamScanner 04-09-25 09.36_5_aug_5.jpg
226.1626768805192,57.27046221972466,3279.9058428609096,0,255,253.0,217.07071230982018,69.68425943622363,4855.896013174921,0,255,253.0,216.55822427917863,69.46163456261714,4824.918676110567,0,255,252.0,19.427066709224384,8.052818339155822,64.84788320344434,0.043395573997176036,0.04098840302154353,0.010599531865077933,0.007700287264592377,0.006742738589202651,0.006263964251507788,0.00526651771464349,0.005918182785394832,0.007500797957219517,0.007939674433439807,0.00986807107137745,0.016304926055941717,0.020587296520879098,0.03045536759225655,0.01494839876580627,0.023792424726003042,0.013738163634410924,0.0227151824661896,0.011876263432264235,0.012953505692077677,0.015214384508970084,0.020228215767607954,0.028048196616624044,0.02875305883600815,0.18650920310646543,0.4016916693259899,2095.174299445392,1030.828847856347,19.156572031493994,5.563882362054249,0.4464285864557793,0.021413929289612374,0.2829979233123053,0.008792397954035268,0.7564526463205762,0.11935463424131781,0.08016513086085958,0.004987483193040677,Asli,/content/drive/MyDrive/DATASET MATERAI/Asli/Copy of CamScanner 04-09-25 09.36_5_aug_2.jpg
223.20334821749057,55.39524051849108,3068.6326721014757,4,255,252.0,213.02670533676005,68.39778804682395,4678.257409698253,0,255,251.0,212.26355008686414,67.8765083103264,4607.220380401808,0,255,249.0,18.545377535930164,7.980720241075154,63.69189556630667,0.03717210584496953,0.025829516575936726,0.01391261898948454,0.010940573446839236,0.01029447658974243,0.009504802653290779,0.00900228287554882,0.010423695961161791,0.012663498399097382,0.012979367973678043,0.01633907163058143,0.02641818260129159,0.03678444773071145,0.03922525807974382,0.02798317276625941,0.028284684632904587,0.020847391922323582,0.024465534322065694,0.01536274749096848,0.014271561687871654,0.015434536030645903,0.01964134445574288,0.027107352582194853,0.02489626556013023,0.13895389739961958,0.3712616117957598,1659.3311284795664,919.770737390565,18.800031299141168,5.928412045520018,0.3893103699221731,0.031888882431034715,0.17849127440867008,0.008817309882922317,0.7976496654687378,0.11183201162215349,0.031936879993602625,0.003171433570835494,Asli,/content/drive/MyDrive/DATASET MATERAI/Asli/Copy of CamScanner 04-09-25 09.36_4_aug_4.jpg
